province,id,time,year,month,CarbonDioxide,Industrial,GDP,Electricity,Dnvalue,I-population,O-population,H-temperature,L-temperature
Shaanxi,27,202410,2024,10,26.68295,6801,2925.16,0.8714,3.01,635.34,624.14,19.79,10.46
Shaanxi,27,202411,2024,11,29.35098,3844.7,2938.11,0.870724,3,470.47,461.5,13.12,5.06
Shaanxi,27,202412,2024,12,35.41085,888.4,2951.05,0.873649,2.99,455.6,447.01,6.68,-2.81
Gansu,28,201901,2019,1,14.89804,1479,600.11,0.727988,1.62,191.07,202.36,0.99,-10.56
Gansu,28,201902,2019,2,11.85396,2060.6,582.35,0.707883,1.52,191.06,201.93,4.3,-6.97
Gansu,28,201903,2019,3,13.24839,2663.5,584.47,0.687778,1.42,173.75,182.4,12.15,-1.29
Gansu,28,201904,2019,4,10.22199,3335.8,656.84,0.639528,1.31,156.46,162.87,20.91,5.75
Gansu,28,201905,2019,5,8.09243,3942,674.87,0.587976,1.47,139.18,143.37,20.51,8.13
Gansu,28,201906,2019,6,8.32895,4615.2,688.33,0.559331,1.43,121.94,123.91,24.21,14.05
Gansu,28,201907,2019,7,8.88911,5273,753.49,0.535441,1.37,104.73,104.49,26.57,15.56
Gansu,28,201908,2019,8,9.77055,5897.6,768.78,0.520713,1.32,87.58,85.13,26.19,15.07
Gansu,28,201909,2019,9,9.25103,6592.2,789.6,0.512068,1.44,70.5,65.84,21.63,10.86
Gansu,28,201910,2019,10,9.98521,7407.2,828.92,0.503498,1.66,53.49,46.64,14.86,4.79
Gansu,28,201911,2019,11,12.62806,1213.6,822.39,0.512182,1.52,36.56,27.52,8.43,-2.01
Gansu,28,201912,2019,12,15.4626,1979.9,784.15,0.530752,1.51,19.73,8.52,3.82,-8.25
Gansu,28,202001,2020,1,12.22056,2741.4,653.36,0.694904,1.36,190.21,159.5,2.53,-8.26
Gansu,28,202002,2020,2,12.36145,3556.2,619.13,0.696748,1.41,224.83,197.36,7.78,-6.91
Gansu,28,202003,2020,3,12.32039,4447.4,624.14,0.6734,1.3,257.5,233.34,12.67,-1.56
Gansu,28,202004,2020,4,11.71695,5285.4,712.66,0.638204,1.52,285.23,264.4,16.81,3.02
Gansu,28,202005,2020,5,10.07625,6139.7,746.66,0.599537,1.16,305.02,287.52,22.49,8.42
Gansu,28,202006,2020,6,9.97548,7044.1,771.66,0.575801,0.07,313.87,299.64,25.2,13.29
Gansu,28,202007,2020,7,9.64671,7916.3,763.08,0.554231,1.17,308.79,297.74,26.02,15.88
Gansu,28,202008,2020,8,10.77949,8796.7,783.98,0.541491,1.35,286.78,278.77,25.01,14.51
Gansu,28,202009,2020,9,11.28528,9774.5,809.91,0.525958,1.4,244.85,239.71,19.78,10.09
Gansu,28,202010,2020,10,12.63575,5625.1,877.74,0.514757,1.54,179.99,177.51,12.41,3.3
Gansu,28,202011,2020,11,16.86119,1475.7,883.03,0.52736,1.58,110.5,109.54,7.74,-2.27
Gansu,28,202012,2020,12,19.19403,2446.7,862.79,0.54609,1.69,102.46,99.26,-0.22,-9.54
Gansu,28,202101,2021,1,14.60388,3363.9,746.02,0.687053,1.82,120.05,110.23,2.28,-11.34
Gansu,28,202102,2021,2,17.74475,4362.6,726.61,0.688637,1.82,129.34,132.3,9.5,-5.22
Gansu,28,202103,2021,3,11.23184,5502.3,733.46,0.675467,1.43,139.52,144.29,12.56,0.17
Gansu,28,202104,2021,4,13.40471,6348.4,818.98,0.642481,1.47,147.67,146.99,13.47,3.9
Gansu,28,202105,2021,5,12.34969,7229.4,844.01,0.616124,1.47,190.74,188.2,21.56,8.58
Gansu,28,202106,2021,6,11.85476,8170.2,860.71,0.604554,0.09,181.88,175.39,24.77,13.35
Gansu,28,202107,2021,7,11.65496,9065.4,852.96,0.594365,1.13,217.65,205.79,28.48,16.09
Gansu,28,202108,2021,8,11.73431,10009.3,870.11,0.587222,1.6,155.64,156.9,25.37,14.15
Gansu,28,202109,2021,9,11.6179,11104,895.97,0.580605,1.56,170.67,168.34,22.22,10.9
Gansu,28,202110,2021,10,11.09523,6394.35,978.41,0.569207,1.49,169.4,168.12,12.98,3.61
Gansu,28,202111,2021,11,10.70864,1684.7,982.95,0.572195,1.77,78.55,77.28,7.67,-5.72
Gansu,28,202112,2021,12,11.27963,2636.6,957.57,0.582106,1.73,145.5,139.12,3.78,-8.92
Gansu,28,202201,2022,1,13.51966,3551,848.34,0.697508,1.86,187.93,161.97,3.08,-9.1
Gansu,28,202202,2022,2,13.84446,4457.8,818.09,0.698804,2.16,192.88,208.78,2.22,-9.1
Gansu,28,202203,2022,3,15.24296,5389.5,814.23,0.66464,1.74,98.02,98.52,15.76,1.27
Gansu,28,202204,2022,4,14.11956,6244.9,887.24,0.641316,1.72,100.87,98.28,18.25,3.99
Gansu,28,202205,2022,5,13.53994,7192.3,907.82,0.61002,1.75,159.21,154.27,23.12,9.26
Gansu,28,202206,2022,6,13.77876,8183.6,926.11,0.586227,1.81,198.24,188.04,28.25,14.58
Gansu,28,202207,2022,7,14.54605,9157.1,937.28,0.576028,1.39,151.35,144.53,29.09,16.69
Gansu,28,202208,2022,8,15.10777,10200.7,957,0.575682,1.27,135.49,138.37,25.46,16.17
Gansu,28,202209,2022,9,13.06481,11360.5,980.37,0.56988,1.72,120.32,119.68,20.08,8.19
Gansu,28,202210,2022,10,13.68959,5825.4,1038.28,0.564436,1.59,55.31,55.07,13.66,2.76
Gansu,28,202211,2022,11,14.87922,290.3,1039.14,0.566564,1.79,50.4,46.67,9.46,-2.6
Gansu,28,202212,2022,12,16.94285,460.3,1014.09,0.575361,1.92,109.53,97.05,2.22,-10.8
Gansu,28,202301,2023,1,16.37642,656.5,906.17,0.66365,2.28,243.62,234.32,2.38,-11.73
Gansu,28,202302,2023,2,15.49593,837.3,880.04,0.664642,1.95,198.57,210.09,5.33,-6.21
Gansu,28,202303,2023,3,17.09541,1047.5,879.41,0.65136,1.81,195.86,192.39,13.17,-0.29
Gansu,28,202304,2023,4,13.99752,1217.2,940.68,0.615322,1.83,224.08,219.94,15.91,3.41
Gansu,28,202305,2023,5,12.59152,1410.4,961.23,0.581492,1.25,239.16,234.2,20.39,9.25
Gansu,28,202306,2023,6,13.13187,1609.1,977.57,0.557121,0.09,232.39,222.54,25.77,13.68
Gansu,28,202307,2023,7,14.07069,1822.3,988.87,0.546529,1.44,303.7,287.09,28.05,16.24
Gansu,28,202308,2023,8,14.46115,2006.7,1006.84,0.540406,1.76,309.45,304.39,26.96,15.87
Gansu,28,202309,2023,9,13.22834,2250.7,1030.48,0.53095,1.74,229.63,222.98,22.58,12.23
Gansu,28,202310,2023,10,13.81716,1270.8,1099.15,0.528019,1.83,222.97,222.7,16.29,5.22
Gansu,28,202311,2023,11,16.17897,290.9,1100.63,0.530302,2.06,165.96,162.82,10.93,-2.84
Gansu,28,202312,2023,12,17.87329,489.6,1074.39,0.53942,2.14,162.51,157.07,5.11,-8.2
Gansu,28,202401,2024,1,19.01361,672.1,960.62,0.669127,1.88,64.72,57.65,3.74,-9.46
Gansu,28,202402,2024,2,16.1419,862.8,932.74,0.670585,2.43,243.51,247.28,3.66,-6.72
Gansu,28,202403,2024,3,17.36193,1071.2,931.64,0.646206,1.82,192,191.39,12.51,-0.01
Gansu,28,202404,2024,4,12.79501,1304.6,1002.33,0.60491,1.87,215.5,210.47,18.7,6.37
Gansu,28,202405,2024,5,11.78465,1489.7,1023.89,0.55068,1.6,256.43,250.76,23.94,11
Gansu,28,202406,2024,6,12.86848,1685.1,1041.25,0.525645,1.33,244.27,232.86,25.83,13.91
Gansu,28,202407,2024,7,13.89218,1882.5,1058.72,0.514041,1.06,305.7,289.06,27.5,17.27
Gansu,28,202408,2024,8,14.00336,2103.2,1067.71,0.504269,0.79,322.07,316.33,28.3,16.53
Gansu,28,202409,2024,9,13.69085,2372.1,1072.47,0.498315,0.52,211.06,206.96,22.46,13.36
Gansu,28,202410,2024,10,14.46102,1322.85,1077.24,0.494803,0.25,254.45,250.76,16.26,5.57
Gansu,28,202411,2024,11,16.245,273.6,1082.01,0.505011,0.02,180.54,177.69,9.7,-0.54
Gansu,28,202412,2024,12,18.3889,475.1,1086.77,0.518092,0.29,171.72,165.38,1.3,-9.29
Qinghai,29,201901,2019,1,6.40373,654.6,192.52,0.349088,2.7,62.62,62.06,-1.42,-15.54
Qinghai,29,201902,2019,2,5.0434,853.8,186.82,0.330392,2.42,62.6,62.06,2.43,-11.45
Qinghai,29,201903,2019,3,5.4549,1081.9,187.5,0.311697,2.14,56.44,56.28,6.15,-7.54
Qinghai,29,201904,2019,4,4.05567,1285.4,222.59,0.244724,1.75,50.29,50.51,14.36,-0.56
Qinghai,29,201905,2019,5,3.58786,1506.1,228.7,0.202406,2.2,44.15,44.74,14.77,2.7
Qinghai,29,201906,2019,6,3.0604,1751.2,233.26,0.171516,2.06,38.02,38.99,18.21,7.59
Qinghai,29,201907,2019,7,2.8788,1961.2,239.91,0.146083,1.91,31.9,33.25,20.12,8.69
Qinghai,29,201908,2019,8,3.20672,2189.3,244.78,0.130771,2.02,25.8,27.52,20.81,9.06
Qinghai,29,201909,2019,9,3.55759,2447,251.41,0.124189,2.11,19.72,21.82,17.1,5.43
Qinghai,29,201910,2019,10,3.79592,356.8,282,0.119181,2.29,13.67,16.14,10.86,-0.41
Qinghai,29,201911,2019,11,5.00992,609.4,279.78,0.12395,2.41,7.65,10.49,5.78,-6.6
Qinghai,29,201912,2019,12,6.17613,859.2,266.76,0.134978,2.6,1.67,4.88,-0.76,-15.33
Qinghai,29,202001,2020,1,5.47644,1110.4,223.47,0.257641,2.43,59.94,62.35,-1.25,-14.79
Qinghai,29,202002,2020,2,5.49852,1374.6,211.76,0.259019,2.28,72.2,73.94,2.55,-13.66
Qinghai,29,202003,2020,3,6.09355,1647,213.47,0.255457,2.16,83.85,84.93,7.1,-7.71
Qinghai,29,202004,2020,4,5.46006,1936.5,241.62,0.224906,2.35,93.91,94.39,10.67,-2.59
Qinghai,29,202005,2020,5,4.09269,2245.6,253.16,0.188209,2.35,101.41,101.38,15.12,1.92
Qinghai,29,202006,2020,6,3.41937,2563.7,261.63,0.16038,0.06,105.38,104.95,18.11,7.04
Qinghai,29,202007,2020,7,3.47371,2879.3,256.97,0.137851,2.4,104.83,104.18,20.16,10.1
Qinghai,29,202008,2020,8,3.43785,3225,264.01,0.121641,2.06,98.79,98.1,20.37,8.87
Qinghai,29,202009,2020,9,5.50095,1912.45,272.74,0.111863,2,86.28,85.8,16.15,4.94
Qinghai,29,202010,2020,10,6.18442,599.9,292.61,0.106568,2.24,66.32,66.31,10.35,-1.23
Qinghai,29,202011,2020,11,7.69762,974.5,294.38,0.109167,2.53,44.48,45,5.15,-7.27
Qinghai,29,202012,2020,12,9.64383,1341.9,287.63,0.12076,2.78,41.12,41.45,-1.37,-13.58
Qinghai,29,202101,2021,1,5.7773,1739.9,251.44,0.28,2.85,46.02,46.31,-0.75,-15.57
Qinghai,29,202102,2021,2,8.51214,2172,244.9,0.28179,2.82,47.03,47.29,4.28,-10.47
Qinghai,29,202103,2021,3,4.3293,2563.5,247.21,0.268991,2.61,51.91,50.31,8.57,-4.99
Qinghai,29,202104,2021,4,5.80014,2940.5,268.62,0.226599,2.59,57.4,57.04,9.4,-1.38
Qinghai,29,202105,2021,5,5.88368,3316.9,276.83,0.198847,2.55,73.8,71.85,14.75,2.92
Qinghai,29,202106,2021,6,5.69599,3751.5,282.31,0.183202,0.03,77.21,74.6,19.07,8.09
Qinghai,29,202107,2021,7,5.51557,4147.8,276.81,0.165523,2.17,100.02,92.17,22.42,9.68
Qinghai,29,202108,2021,8,5.34823,4604.8,282.38,0.15747,2.48,72.95,73.84,19.89,8.4
Qinghai,29,202109,2021,9,5.40361,2615.9,290.77,0.15373,2.46,67.76,69.23,17.33,5.23
Qinghai,29,202110,2021,10,5.38299,627,319.66,0.155752,2.53,68.51,68.48,11.31,0.15
Qinghai,29,202111,2021,11,5.51192,1018,321.14,0.161143,3.06,35.73,36.78,3.89,-9.84
Qinghai,29,202112,2021,12,5.4083,1373.4,312.85,0.168978,2.95,60.05,60.51,0.59,-13.4
Qinghai,29,202201,2022,1,6.16376,1738.6,285.16,0.248205,3.06,67.73,69.64,-0.09,-14.7
Qinghai,29,202202,2022,2,6.62366,2105.6,274.99,0.249095,3.24,70.96,69.17,-0.98,-15.32
Qinghai,29,202203,2022,3,7.70234,2437.1,273.69,0.23026,2.85,57.76,56,11.2,-4.46
Qinghai,29,202204,2022,4,6.9708,2783.7,286.16,0.206683,2.89,31.38,31.38,12.77,-1.04
Qinghai,29,202205,2022,5,6.61858,3146.1,292.79,0.196394,2.9,27.44,26.78,17.23,4.07
Qinghai,29,202206,2022,6,6.5167,3500.6,298.69,0.181154,2.59,69.06,67.28,20.72,8.56
Qinghai,29,202207,2022,7,6.55357,3870.2,295.81,0.16849,2.5,109.13,103.02,23.21,9.98
Qinghai,29,202208,2022,8,6.39708,4315.1,302.04,0.163612,1.93,67.5,67.7,20.98,9.28
Qinghai,29,202209,2022,9,6.34045,2490.35,309.41,0.166305,2.48,11.9,13.82,13.78,2.18
Qinghai,29,202210,2022,10,7.19431,665.6,334.6,0.175782,2.4,11.22,12,10.4,-0.86
Qinghai,29,202211,2022,11,6.89814,1072.3,334.88,0.178658,2.73,10.04,10.6,6.67,-7.69
Qinghai,29,202212,2022,12,7.86304,1528.2,326.8,0.185551,2.85,41.52,41.86,0.95,-14.83
Qinghai,29,202301,2023,1,7.36296,1922.8,301.6,0.256592,3.43,73.35,77.26,-0.1,-16.51
Qinghai,29,202302,2023,2,6.95771,2321.1,292.91,0.25739,3.17,70.86,68.19,2.87,-12.18
Qinghai,29,202303,2023,3,7.97436,2701.5,292.7,0.238558,2.86,73.81,73.28,7.29,-6.41
Qinghai,29,202304,2023,4,7.31201,3098.1,305.35,0.226016,2.76,85.18,85.88,11.87,-1.82
Qinghai,29,202305,2023,5,6.5659,3540,312.02,0.209563,2.56,93.05,90.98,14.76,2.85
Qinghai,29,202306,2023,6,6.88421,3973.6,317.33,0.203666,0.07,95.64,92.27,18.82,7.06
Qinghai,29,202307,2023,7,6.03444,4437,308.74,0.196823,2.52,134.02,124.68,21.66,8.98
Qinghai,29,202308,2023,8,5.60711,4962.6,314.35,0.181756,2.66,130.84,127.54,20.78,9.09
Qinghai,29,202309,2023,9,6.42726,2827.9,321.74,0.180436,2.78,87.08,88.1,18.04,5.52
Qinghai,29,202310,2023,10,6.79295,693.2,351.96,0.182942,2.88,79.31,79.03,11.19,-0.94
Qinghai,29,202311,2023,11,5.95129,1129.7,352.44,0.180375,3.22,61.87,62.95,7.17,-8.21
Qinghai,29,202312,2023,12,6.97924,1509.3,344.03,0.183452,3.36,61.19,61.96,2.37,-13.09
Qinghai,29,202401,2024,1,7.21517,1918.7,310.12,0.225843,3.2,19.7,20.91,0.56,-15.35
Qinghai,29,202402,2024,2,6.10782,2310.9,301.12,0.22632,3.91,72.12,72.41,1.46,-12.15
Qinghai,29,202403,2024,3,6.83671,2756.4,300.76,0.212234,2.97,68.37,66.02,8,-5.45
Qinghai,29,202404,2024,4,6.18734,3152.4,306.66,0.192176,3.05,80.29,79.48,12.31,0.26
Qinghai,29,202405,2024,5,6.31016,3581.9,313.26,0.170745,2.97,95.65,93.14,16.38,4.59
Qinghai,29,202406,2024,6,5.70096,3977.5,318.57,0.14803,2.89,99.47,94.95,18.32,7.21
Qinghai,29,202407,2024,7,5.68594,4400.5,317.99,0.132059,2.81,128.33,119.21,21.11,10.42
Qinghai,29,202408,2024,8,5.48459,4918.2,320.69,0.118541,2.73,131.89,126.94,22.74,8.96
Qinghai,29,202409,2024,9,6.72393,2755.4,322.12,0.117277,2.65,78.99,79.13,18.4,7.87
Qinghai,29,202410,2024,10,6.87404,592.6,323.55,0.11843,2.57,85.65,86.41,12.04,-0.17
Qinghai,29,202411,2024,11,7.11217,972.2,324.98,0.121509,2.49,66.12,67.04,5.96,-6.9
Qinghai,29,202412,2024,12,7.9577,1348.7,326.41,0.128671,2.41,63.76,64.41,-0.61,-13.27
Ningxia,30,201901,2019,1,12.37834,1734.8,260,0.879011,2.62,93.68,92.68,-0.3,-11.73
Ningxia,30,201902,2019,2,9.74832,2136.1,252.31,0.866326,2.6,93.62,92.65,3.78,-7.69
Ningxia,30,201903,2019,3,10.41533,2530.9,253.23,0.853641,2.58,86.3,86.13,12.22,-1.68
Ningxia,30,201904,2019,4,9.26192,2961.1,303.46,0.835159,2.23,78.98,79.61,21.74,6.88
Ningxia,30,201905,2019,5,10.10415,3406.1,311.8,0.827243,2.57,71.67,73.09,22.05,9.35
Ningxia,30,201906,2019,6,9.79756,3825,318.01,0.828383,2.4,64.37,66.59,26.71,15.83
Ningxia,30,201907,2019,7,11.86199,4294.9,351.42,0.833051,2.4,57.09,60.1,28.55,17.79
Ningxia,30,201908,2019,8,11.81021,4814.6,358.55,0.836622,2.46,49.83,53.64,26.99,16.53
Ningxia,30,201909,2019,9,11.02488,809.9,368.26,0.835018,2.39,42.6,47.2,23.19,11.97
Ningxia,30,201910,2019,10,10.26208,1326.9,356.4,0.833769,2.69,35.4,40.78,16.65,4.85
Ningxia,30,201911,2019,11,10.99157,1831.2,353.59,0.834621,2.63,28.24,34.4,8.86,-1.89
Ningxia,30,201912,2019,12,13.27112,2348.1,337.15,0.834374,2.89,21.11,28.05,3.32,-7.85
Ningxia,30,202001,2020,1,10.45751,2888.4,276.69,0.872553,2.31,88.44,90.1,2.14,-8.68
Ningxia,30,202002,2020,2,11.194,3439.6,262.19,0.872982,2.71,102.95,103.09,7.52,-7
Ningxia,30,202003,2020,3,10.46959,4010.4,264.32,0.846477,2.37,116.68,115.35,13.48,-1
Ningxia,30,202004,2020,4,10.78355,4603.4,306.45,0.843777,2.69,128.41,125.77,18.51,3.69
Ningxia,30,202005,2020,5,10.65306,5216.4,321.07,0.83338,0.72,136.92,133.22,24.48,10.44
Ningxia,30,202006,2020,6,10.31973,5898.6,331.82,0.830771,0,140.99,136.6,28.05,15.51
Ningxia,30,202007,2020,7,11.80685,6616.9,331.08,0.830006,2.65,139.4,134.78,28.26,18.47
Ningxia,30,202008,2020,8,12.20315,3872.1,340.15,0.829215,2.35,130.92,126.64,26.36,16.42
Ningxia,30,202009,2020,9,12.38274,1127.3,351.4,0.828746,2.68,114.34,111.06,21.65,10.92
Ningxia,30,202010,2020,10,13.67574,1843.3,381.65,0.829695,2.85,88.44,86.93,14.43,3.27
Ningxia,30,202011,2020,11,15.28161,2575.8,383.95,0.832203,2.78,60.49,60.87,7.73,-2.53
Ningxia,30,202012,2020,12,17.54392,3328.9,375.15,0.837973,3.15,56.85,56.91,-1.38,-10.68
Ningxia,30,202101,2021,1,15.99735,4053.5,321.97,0.814282,3.13,62.32,61.96,1.73,-11.12
Ningxia,30,202102,2021,2,17.41735,4743.1,313.59,0.814015,3.15,69.64,69.5,9.43,-4.18
Ningxia,30,202103,2021,3,12.93281,5437.1,316.55,0.823419,2.55,71.59,71.05,12.89,0.54
Ningxia,30,202104,2021,4,15.84251,6104,349.93,0.81878,2.9,77.05,77.19,14.84,4.93
Ningxia,30,202105,2021,5,14.4693,6746.5,360.63,0.810452,2.94,100.59,100.01,23.59,9.4
Ningxia,30,202106,2021,6,14.42776,7460.5,367.76,0.808492,0,92.59,91.84,27.7,15.17
Ningxia,30,202107,2021,7,13.9894,8247.6,366.57,0.805284,0.45,105.45,105.1,31.53,18.45
Ningxia,30,202108,2021,8,14.31608,4704.55,373.94,0.801768,2.77,78.81,79.08,27.18,15.09
Ningxia,30,202109,2021,9,13.84517,1161.5,385.05,0.798721,2.95,86.58,87.28,24.31,11.83
Ningxia,30,202110,2021,10,12.02055,1864.9,431.96,0.794671,2.46,87.95,87.38,14.53,3.76
Ningxia,30,202111,2021,11,12.88948,2503,433.96,0.793109,3.37,49.4,50.28,7.86,-4.58
Ningxia,30,202112,2021,12,14.63422,3114,422.76,0.795507,3.1,86.13,86.32,3.09,-8.83
Ningxia,30,202201,2022,1,16.53115,3758.1,381.25,0.833109,3.28,95.51,95.81,1.81,-9.83
Ningxia,30,202202,2022,2,13.56023,4422.3,367.65,0.833532,3.81,104.96,102.99,2.2,-10.13
Ningxia,30,202203,2022,3,15.19915,5121.7,365.92,0.80748,3.22,85.54,83.99,15.42,1.13
Ningxia,30,202204,2022,4,15.00244,5830.4,398.7,0.797925,3.37,75.95,74.71,19.43,5.22
Ningxia,30,202205,2022,5,15.39713,6511.7,407.95,0.794993,3.29,104.87,104.44,24.68,10.29
Ningxia,30,202206,2022,6,14.44137,7225.3,416.17,0.785824,3.29,107.19,106.41,30.27,15.69
Ningxia,30,202207,2022,7,15.73969,7996,415.22,0.784842,2.65,137.11,135.6,29.8,17.68
Ningxia,30,202208,2022,8,16.77086,4685.05,423.96,0.78741,2.48,124.51,124.28,27.43,17.77
Ningxia,30,202209,2022,9,14.55209,1374.1,434.31,0.784724,3.13,87.75,88.24,24.55,10.59
Ningxia,30,202210,2022,10,15.08091,2228.4,469.92,0.786296,2.94,19,19.26,16.62,3.37
Ningxia,30,202211,2022,11,15.37384,3084.8,470.31,0.787879,3.21,48.02,48.84,9.72,-2.93
Ningxia,30,202212,2022,12,16.55742,3918.2,458.97,0.790516,3.64,64.42,64.7,0.93,-11.04
Ningxia,30,202301,2023,1,14.80542,4845,409.49,0.783714,3.76,119.48,122.22,1.48,-11.69
Ningxia,30,202302,2023,2,14.87733,5721.2,397.68,0.783637,3.38,106.56,104.58,5.21,-6.23
Ningxia,30,202303,2023,3,15.48784,6623.6,397.4,0.782716,3.35,111.62,111.62,13.64,-0.66
Ningxia,30,202304,2023,4,13.9389,7544.2,420.49,0.773651,3.7,121.27,121.07,15.27,3.89
Ningxia,30,202305,2023,5,13.34107,8567.6,429.68,0.762848,1.57,129.79,129.71,22.28,10.73
Ningxia,30,202306,2023,6,14.33674,9510.1,436.99,0.753744,0,124.52,126.1,28.31,15.02
Ningxia,30,202307,2023,7,16.44511,10724.5,429.45,0.75562,1.12,142.5,141.32,29.95,17.1
Ningxia,30,202308,2023,8,17.11537,6080.1,437.25,0.761022,3.45,141.89,142.21,28.39,16.42
Ningxia,30,202309,2023,9,15.16891,1435.7,447.52,0.760323,3.56,119.73,120.89,24.07,12.65
Ningxia,30,202310,2023,10,15.14953,2437.2,492.41,0.763892,3.44,123,121.32,18.51,5.67
Ningxia,30,202311,2023,11,16.46329,3354,493.08,0.763624,3.86,96.52,97.18,9.21,-3.5
Ningxia,30,202312,2023,12,17.34052,4296.9,481.32,0.765036,3.94,94.33,94.85,3.09,-8.31
Ningxia,30,202401,2024,1,16.57234,5286,421.65,0.799451,3.59,31.75,32.91,2.43,-9.63
Ningxia,30,202402,2024,2,13.93878,6299.2,409.42,0.799837,3.81,115.89,115.25,3.13,-6.61
Ningxia,30,202403,2024,3,15.2155,7246.2,408.93,0.779414,3.55,106.02,105.53,13.39,0.14
Ningxia,30,202404,2024,4,13.48282,8251.4,431.63,0.765838,3.53,121.96,123.04,20.65,7.43
Ningxia,30,202405,2024,5,14.121,9232.2,440.92,0.749837,3.49,135.16,134.77,26.1,12.31
Ningxia,30,202406,2024,6,14.67504,10301.1,448.39,0.748671,3.45,131.32,131.9,27.39,15.22
Ningxia,30,202407,2024,7,15.68177,11547.1,447.8,0.753072,3.41,140.03,141.15,30,18.1
Ningxia,30,202408,2024,8,15.23481,6417.8,451.6,0.753428,3.37,146.01,148.12,28.06,16.63
Ningxia,30,202409,2024,9,14.2896,1288.5,453.62,0.754415,3.33,107.99,109.33,21.45,12.98
Ningxia,30,202410,2024,10,13.67042,2230.9,455.64,0.74743,3.29,131.25,131.16,17.33,5.74
Ningxia,30,202411,2024,11,16.51893,3148.9,457.65,0.750506,3.25,104.93,105.55,9.7,-0.52
Ningxia,30,202412,2024,12,17.57385,4102.8,459.67,0.755467,3.21,98.72,99.72,0,-9.58
Xinjiang,31,201901,2019,1,28.91336,5163.9,752.57,0.884363,4.17,161.67,155.88,-3.89,-13.4
Xinjiang,31,201902,2019,2,22.87439,6098.2,730.29,0.86891,3.18,161.75,156.2,-0.43,-10.73
Xinjiang,31,201903,2019,3,25.37021,6962,732.95,0.853457,2.19,146.54,143.41,11.59,-0.62
Xinjiang,31,201904,2019,4,23.60459,8095.7,921.46,0.829306,1.88,131.34,130.63,21.94,9.39
Xinjiang,31,201905,2019,5,23.22169,9207.9,946.76,0.809729,1.97,116.16,117.87,23.89,11.3
Xinjiang,31,201906,2019,6,22.89057,10364,965.63,0.795286,1.93,101.01,105.13,28.5,17.09
Xinjiang,31,201907,2019,7,25.61945,11735.1,1070.2,0.790098,1.86,85.9,92.42,32.14,20
Xinjiang,31,201908,2019,8,24.78097,1778.5,1091.92,0.784376,1.91,70.83,79.75,30.96,18.93
Xinjiang,31,201909,2019,9,22.84659,2975.9,1121.49,0.780416,2.08,55.82,67.13,25.66,13.22
Xinjiang,31,201910,2019,10,27.46025,4136.1,1292.79,0.780703,2.29,40.87,54.56,17.54,5.55
Xinjiang,31,201911,2019,11,29.44323,5364.4,1282.6,0.783675,2.57,26,42.06,6.35,-3.71
Xinjiang,31,201912,2019,12,32.25959,6514.6,1222.96,0.791763,3.14,11.21,29.63,-0.7,-9.93
Xinjiang,31,202001,2020,1,25.97905,7766,1046.15,0.880761,2.93,169.34,187.67,-2.8,-12.02
Xinjiang,31,202002,2020,2,27.39681,9111.2,991.35,0.881761,2.43,200.01,214.2,3.25,-8.37
Xinjiang,31,202003,2020,3,24.62901,10586.7,999.38,0.852986,1.94,228.95,239.08,11.37,-0.64
Xinjiang,31,202004,2020,4,26.10267,12032.7,1114.15,0.843416,1.87,253.48,259.88,22.24,9.34
Xinjiang,31,202005,2020,5,23.74228,13507,1167.32,0.822058,1.28,270.95,274.15,26.34,14.3
Xinjiang,31,202006,2020,6,25.79679,15108.7,1206.39,0.809886,0.7,278.69,279.46,28.74,16.59
Xinjiang,31,202007,2020,7,27.02728,8761.45,1162.8,0.802215,0.11,274.05,273.37,29.88,18.89
Xinjiang,31,202008,2020,8,26.85866,2414.2,1194.64,0.797478,1.78,254.35,253.43,29.79,18.09
Xinjiang,31,202009,2020,9,29.0176,3978.7,1234.16,0.795844,1.98,216.94,217.22,22.95,11.84
Xinjiang,31,202010,2020,10,30.02505,5492.6,1343.14,0.794849,2.3,159.15,162.28,14.57,2.97
Xinjiang,31,202011,2020,11,34.05716,7124.2,1351.24,0.799328,2.41,97.8,104.33,5.26,-4.6
Xinjiang,31,202012,2020,12,37.8243,8810.7,1320.27,0.808037,3.09,93.35,99.65,-5.34,-13.36
Xinjiang,31,202101,2021,1,36.48133,10354.8,1150.11,0.869067,3.16,93.52,99.45,-5.13,-15.46
Xinjiang,31,202102,2021,2,39.25336,11812.5,1120.19,0.869753,2.96,97.68,97.56,2.98,-7.12
Xinjiang,31,202103,2021,3,29.31707,13287,1130.74,0.85733,2.31,141.74,133.98,8.78,-0.55
Xinjiang,31,202104,2021,4,32.50992,14631.7,1264.1,0.845283,2.09,158.61,156.72,17.29,5.91
Xinjiang,31,202105,2021,5,30.4605,15982.6,1302.73,0.828147,0.25,184.71,184.32,25.08,12.16
Xinjiang,31,202106,2021,6,29.47328,17754.1,1328.51,0.816343,0,193.66,193.32,28.18,15.67
Xinjiang,31,202107,2021,7,30.34328,10122.55,1313.41,0.807201,0.01,229.7,227.54,31.99,19.45
Xinjiang,31,202108,2021,8,30.65533,2491,1339.81,0.802162,0.91,142.17,145.31,29.15,16.59
Xinjiang,31,202109,2021,9,31.77817,4056.7,1379.63,0.798587,2.15,187.14,188.15,26.16,12.18
Xinjiang,31,202110,2021,10,29.15082,5535.2,1526.71,0.796039,2.26,160.31,163.57,14.38,2.16
